"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"9784792992","9784578975","2727051","","","2010-02-28 17:46:17 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@maxvoltar Wait till they find out you're really only a dog pretending to be a designer on the internets. ;-)"
"9783324244","","","","","2010-02-28 17:02:59 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Wondering if we'll ever see AirTunes as Systemwide Audio output in Systempreferences and not only in iTunes. @apple"
"9782665677","9774690122","8783762","","","2010-02-28 16:43:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@markus_siepmann Und recht hat er. #fuckingappstore"
"9774900817","9774804090","16745703","","","2010-02-28 12:38:26 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash ist ja auch nicht so unpers?nlich."
"9774282163","9774216758","16745703","","","2010-02-28 12:12:43 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Ist ?brigens Treffer Nr. 1 ;-) http://lmgtfy.com/?q=collapse+all+finder"
"9773726125","","","","","2010-02-28 11:48:54 +0000","<a href=""http://blip.fm"" rel=""nofollow"">Blip.fm</a>","Moin Lou! ? http://blip.fm/~lw9mg"
"9773507241","9771100868","16745703","","","2010-02-28 11:39:06 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Oh, gibt es doch. CMD-A, dann OPT-Rechtspfeil zum aufklappen, OPT-Linkspfeil zum zuklappen."
"9773481425","9771100868","16745703","","","2010-02-28 11:37:54 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Fast. Im list-view mehrfach CMD-A, CMD-Rechtspfeil dr?cken."
"9742037572","","","","","2010-02-27 19:23:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","F?r Jodie schalt ich ausnahmsweise auch mal auf nen Unterschichtenkanal."
"9741182654","","","","","2010-02-27 19:00:15 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","WFT. Wirsing, Fisch, Teller."
"9741126565","9740929688","16745703","","","2010-02-27 18:58:45 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Bei mir ist es Wirsing."
"9726361364","","","","","2010-02-27 12:09:53 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Ab auf die Range. Das 1. mal dieses Jahr."
"9726304571","9724246652","14674939","","","2010-02-27 12:07:51 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@zuckerbaeckerin Ich muss noch bis April warten. 04?10"
"9723591300","","","","","2010-02-27 10:06:03 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Captain Picard: ""I don't tweet, i never twitted"" http://bit.ly/aK3LWe"
"9722873831","","","","","2010-02-27 09:33:07 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Lieber ein Komma zuviel, als eins zu wenig."
"9722425876","","","","","2010-02-27 09:13:10 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Generation Distraction. Eine Stunde, 26 Minuten Qualit?tsjournalismus, der uns nachdenklich machen sollte: http://bit.ly/cOFAh2"
"9698116714","","","","","2010-02-26 21:47:46 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","RT @googleanalytics: If you watch ""Jaws"" backwards, it's about a shark that keeps throwing up people until they open a beach. Happy Friday!"
"9695659580","9693548421","15181260","","","2010-02-26 20:44:04 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@aleks_be Mich interessiert das ja nicht. Wundere mich nur, dass man Videobild hat, aber keinen Ton und daf?r tippen muss. Eigenartig."
"9693925407","9692552912","636923","","","2010-02-26 20:00:37 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@siracusa Yikes! That was about time. Thanks for the notification!"
"9693870901","9691608405","16745703","","","2010-02-26 19:59:19 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Wenn ich das gewusst h?tte?"
"9693120619","","","","","2010-02-26 19:39:55 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Ist chatroulette wirklich mit video aber statt audio mit text messaging?"
"9691936192","","18776131","","","2010-02-26 19:10:05 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@alistapart why doesn't m.alistapart allow zooming (user-scalable=0). 
Zooming neither harms you, nor your design. Really, it doesn't hurt!"
"9689342094","","","","","2010-02-26 18:06:46 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Can't we all only use dryers if absolutely necessary? You know, the air dries your laundry for free! #savetheplanet"
"9649432926","9649169593","16745703","","","2010-02-25 23:41:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Hat da die gleiche Familie nochmal ne Leiche im Keller?"
"9648764786","9648251475","9545242","","","2010-02-25 23:25:04 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@Zellmi @sauerstoff H?r uff."
"9648307848","9648005211","16745703","","","2010-02-25 23:13:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Na so heisster auch. Ich hab's verwechselt ;) Grade fertig. Puh."
"9647502912","9647447914","16745703","","","2010-02-25 22:54:08 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@x34dash Verdammnis ist glaube ich der 1."
"9647389281","","","","","2010-02-25 22:51:14 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Korrigiere. Der Larsson ist nicht spannend, sondern graueneregend. Mamaaaaaaaa!"
"9644791475","","","","","2010-02-25 21:45:18 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Stieg Larsson's ""Verblendung"" ist nicht nur spannend, sondern auch eine Werbung f?r den ?PNV und MacBooks. http://bit.ly/cgmz3j (iTunes)"
"9639355493","","","","","2010-02-25 19:21:00 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Was hab ich getan, da? mir pl?tzlich @Soldatenglueck folgt? Als ehemaliger Zivi wird nat?rlich sofort geblockt."
"9638451790","","","","","2010-02-25 18:56:56 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Sehr sch?n. Darauf hab ich gewartet. RT @erikschimmel: Deutscher Thesaurus f?r Mac OSX: http://bit.ly/d19o0o"
"9632773861","9627416149","2727051","","","2010-02-25 16:32:11 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@maxvoltar Thros LaunchBar into the mix and you're set. http://www.obdev.at/products/launchbar/index-en.html"
"9632599364","","","","","2010-02-25 16:27:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Jetzt wo die Golfsaison los geht, h?rt bei uns die Kurzarbeit auf. Diese Gleichung geht nicht auf."
"9631967290","","","","","2010-02-25 16:12:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Ist zufrieden. Neue Site incl. iFon CSS, Swipe bei Diaschau und speziellem Print CSS (wie sich das geh?rt) fertig gebastelt. #feierabend"
"9617521549","","","","","2010-02-25 08:29:44 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Herrlich! http://www.fucking-windows.com/ {via @IA)"
"9595339130","9595033060","15753084","","","2010-02-24 22:16:52 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@cruiser607 Ja, heul. Und dann hat sie mir dieser Duschkopf weggeklagt: http://web.archive.org/web/19990218121824/http://www.cyberspace.de/"
"9594910804","9594808554","15753084","","","2010-02-24 22:06:03 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@cruiser607 Die Wayback Maschine hat von unserer seit 2008 nix mehr drin. Woran kann das liegen?"
