"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"939328161","939295264","33423","","","2008-09-29 15:36:53 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber i wonder if this was a planned gesture http://snipurl.com/3xp99"
"939326413","939295264","33423","","","2008-09-29 15:35:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber Did you notice Obama's clever Body language when they shook hands, how Obama's left  reached Mc's Ellbow as if assisting an elderly"
"938952389","932180437","643443","","","2008-09-29 08:15:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@twitterrific i would so love .me synching of read/unread status across devices, now that you can display a much longer message history"
"927131531","","","","","2008-09-19 12:03:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Ryder Cup: Go Team Europe, Go!"
"926989947","926987675","2911221","","","2008-09-19 08:27:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@wilshipley  ""I'm a PPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP"""
"926988364","926776168","14372143","","","2008-09-19 08:24:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@jasonfried True. But there are rare instances of hip, modern hotels with quality furniture. Also, brown doesn't look worn as quick as white"
"926980211","926433180","33923","","","2008-09-19 08:11:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@cameronmoll Can be configured to bring up your favourites as well ;-)"
"926978941","926397697","151933","","","2008-09-19 08:09:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@textism and we haven't even started our anti-no-space-affter-a-period campaign yet."
"926978316","926397697","151933","","","2008-09-19 08:08:22 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@textism but it is totally worth it - loosing business over double space education."
"923168098","","","","","2008-09-16 10:16:58 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@twittterrific when you click on the text of a tweet, so that you see the Text Cursor (Hairline) there, Apple-Left-Arrow doesn't work anymor"
"921890468","921882965","13350142","","","2008-09-15 09:53:14 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fdejako Yep. For the time being, Entourage does a fine job for me."
"918599741","918205619","33423","","","2008-09-12 06:10:49 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber so true! US citizens, please save our beautiful planet and fucking vote! Do it this time. Just do it! Please. Thxbye."
"917943830","917936720","14749606","","","2008-09-11 18:15:40 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@Dropbox why does the DIG mention iPhone? Do you actually have an iPhone App?"
"917576178","917246629","33423","","","2008-09-11 12:36:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber It has been made public in the US though, that Vlad Putin is no longer president, has it?"
"917365481","916815050","151933","","","2008-09-11 07:07:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@textism Holy crap. That Stypesheet must have been generated with something like a Quark-to-web converter"
"915044017","915039354","1777681","","","2008-09-09 13:26:03 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@MikeTRose that's just what umbrellas are made for. To be left alone."
"914201943","","","","","2008-09-08 19:28:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Just bought a piece of land for her. 
$1.99. 
Someone even put it in a pot and stuck a flower in it."
"913645806","913548946","13350142","","","2008-09-08 09:40:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fdejako I prefer updating apps through iTunes as that also leaves the Apps Icon Position intact and doesn't move them to another screen"
"913546110","913460950","1777681","","","2008-09-08 06:36:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@MikeTRose Oh, Happy birthday Michael! All the best!"
"909117277","","","","","2008-09-04 06:50:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Fuck! I can watch all my contacts disappear on me.com, my iPhone and my Desktop G5. This is teh suck! Horrors."
"909114222","","","","","2008-09-04 06:45:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Now who just wiped out my AddressBook. Was it you or me.com?"
"908080596","908051212","14749606","","","2008-09-03 13:52:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@Dropbox Have a what's new dociument somewhere? Can't find anything on your website."
"907844308","907609340","12939562","","","2008-09-03 08:21:25 +0000","web","@twitties 00450045067502240685004500450045004500450045004545"
"906824922","906822419","646533","","","2008-09-02 14:12:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb Does rebooting twice gain you 1.8 GB? ;-)"
"906722701","906720861","646533","","","2008-09-02 12:24:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb upgrade the laptop and be surprised by the speed. I upgraded a PBG4 to a BlackBook and love it!"
