"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"1031019655","1030931356","761759","","","2008-11-30 18:48:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@bbum been there too, 3 WWDCs ago. Beautiful area!"
"1028236921","1028162278","9334352","","","2008-11-28 17:43:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@sixtus Darf ich fragen wo es die Pixelkrawatte gibt? (Eben auch schon per Kontakt-Formular auf ElRep gefragt)"
"1028186135","","","","","2008-11-28 17:06:44 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Amazing how much SPAM volume dropped lately. Unbelievable what a difference taking one party out of the equation can make."
"1028176913","1028129743","13217612","","","2008-11-28 17:00:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@chuq Sure. ACK. Possibly a good channel to reach people which don't get along with their 1st Life very well;-) Maybe i am just getting old."
"1027597300","1027172290","13217612","","","2008-11-28 07:47:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@chuq I am still struggling with 1st Life which keeps me pretty busy and is darn interesting. Never understood why someone needs 2nd Life."
"1026869675","1025340461","13837292","","","2008-11-27 19:52:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@evernote Can you please make search work for offline notes on iPhone. I mean make search work when the phone is e.g. in Airplane mode."
"1023213352","1023206549","9815842","","","2008-11-25 19:29:30 +0000","web","@arashf Great, but i suggest to be much more upfront and not hide it in the release notes (which few read)."
"1023205346","1023152688","9815842","","","2008-11-25 19:24:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@arashf Oh, and you say, you plan to, but on the page you link to it says ""potentially adding..."" which sounds very vague ;-)"
"1023198033","1023152688","9815842","","","2008-11-25 19:19:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@arashf Sure and i love Dropbox, but this limitation needs to be clearly shown on the Mac Download page and is not. Thus i often mention it,"
"1023055259","1022894935","761759","","","2008-11-25 17:51:36 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@bbum Thanks!"
"1022814653","1022776959","151933","","","2008-11-25 15:26:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@textism Oh and you need to be aware, that dropbox won't do resource forks or extended attributes. Just in case..."
"1022806351","1022776959","151933","","","2008-11-25 15:21:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@textism I#ve heared good things about SuperDuper (http://www.shirt-pocket.com) allthough i don't know if it will meet your syncing needs"
"1022622096","1022072705","761759","","","2008-11-25 13:19:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@bbum How did you do the block copy. Disk Utility, rsync...?"
"1020490104","1019970449","33423","","","2008-11-24 07:01:15 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber that was already screwed with 1.0. Didn't even start on non US systems. See getsatisfaction."
"1017256162","1011459095","643443","","","2008-11-21 21:58:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@twitterrific if a URL has a new window as target, it doesn't work in your webview. E.g. most tinyurls in a users twitterstream."
"1017247434","1017118566","33423","","","2008-11-21 21:52:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber I see a much faster addressbok in 2.2. Almost instantly loaded and functioning contacts."
"1017232832","1017142166","33423","","","2008-11-21 21:42:56 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@twitterriffic do tinyurls in webview only not work for me, or don't they work at all. I click a tinyurl and nothing happens at all."
"1017019264","","","","","2008-11-21 19:21:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Yay! iTunes App Update Mechanism is down."
"1015449607","1015439244","646533","","","2008-11-20 21:51:10 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb Sorry. Didn't know you were a rewrite iliterate."
"1015441942","1015422214","646533","","","2008-11-20 21:46:35 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb mod rewrite for the win. I once migrated too, but went back to mt because wp didn't let me embed QT movies and such. Was long ago"
"1015405890","1015181148","11132462","","","2008-11-20 21:23:35 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@37signals Music for lunch: The daily growl by Lambchop, you find it on iTunes."
"1015390476","","","","","2008-11-20 21:14:12 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","I just baught all your Twitter apps and trashed 'em bc they can't remember/scroll to the last tweet seen/selected. Basic. We need demo apps!"
"1011343340","1011295431","646533","","","2008-11-18 15:17:48 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb Freaks me out too, as we have 6-digit part numbers and due to spreadsheets have to jump through hoops: http://snipurl.com/5rwzv"
"1010933971","","","","","2008-11-18 07:38:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","How about an IMAP &lt;-&gt; @Twitterrific Bridge or such to deal with read/unread flags etc. synched across machines?"
"1009305076","1009054018","1777681","","","2008-11-17 08:45:11 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@MikeTRose Recession is when you can't afford ""fleur du sel"" anymore."
"1008584235","1008475059","10079052","","","2008-11-16 20:16:43 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@rjs so timemachine doesn't backup everything and just excludes Xcode tools and then some? Very useful backup tool ha?"
"1008581842","1008419225","666043","","","2008-11-16 20:14:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@danielpunkass does everybody who sits on an aeron ""choke the alligator"" [Jim Jarmusch] with a dyson or is it only the two of us :-)"
"1006821969","1006187634","30923","","","2008-11-15 09:24:26 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@rands great find. Most of the redesigns FTL. Funny how many companies can't resist the urge for change over quality they already have."
"1003602440","1002103266","16526325","","","2008-11-13 10:17:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@pleasantsw  It sucks big time with IMAP in general. Unfortunately therefore i have to use Entourage."
"1001106568","1001099104","14372143","","","2008-11-11 22:08:47 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@jasonfried if there wasn't Twitter, do you think you'd still use rss?"
"1001062425","1000996852","646533","","","2008-11-11 21:36:49 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb @mobilhomme &lt;$mt:EntryBody regex_replace=""/^(.*)searchstr(.*)/"",""\1 $vdate searchstr \2""$&gt;"
"1001061856","1000996852","646533","","","2008-11-11 21:36:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb @mobilhomme &lt;MTSetVarBlock name=""vdate""&gt;&lt;MTEntryDate&gt;&lt;/MTSetVarBlock&gt;"
"1001024802","1000996852","646533","","","2008-11-11 21:14:45 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb @mobilhomme could you not get MTEntryDate into a variable with MTSetVarTemplate and then inject the variable into the regex replmt"
"1000998925","1000953396","44723","","","2008-11-11 20:54:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@mobilhomme You know www.mobilhomme.com has a bad httpd.conf do you?"
"1000992723","1000948216","646533","","","2008-11-11 20:49:56 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@meyerweb It seems to me, @mobilhomme nailed it. At least regex_replace was new to me. Thanks!"
"1000824057","1000769431","14372143","","","2008-11-11 18:47:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@jasonfried Yes, still use RSS and NetNewswire daily."
"1000391003","1000348370","61133","","","2008-11-11 13:51:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zeldman Which makes sense if you take into acount, that your sync setup could have caused the bug in the first place ;-)"
"997420141","997374666","61133","","","2008-11-09 12:56:17 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zeldman A shutter chattering in the breeze as a the box slowly tumbles down onto the roof of the embassy of some far away country near by."
"995122499","994044640","33923","","","2008-11-07 16:34:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@cameronmoll This one is nice: http://www.change.gov/americaserves/plan"
"993614231","993331890","1502501","","","2008-11-06 17:41:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@adamengst Welcome to the club ;-) Mine just healed after about 6 weeks."
"991650203","","","","","2008-11-05 13:46:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","So from a the view of a twitter server, what was bigger, this election or the last big Apple Keynote? ;-)"
"991246951","","","","","2008-11-05 06:28:19 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Thank you people of America! Now ? there is hope for change. Let's see..."
"989673134","989593486","13350142","","","2008-11-04 17:10:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fdejako Schon klar. Hatte mich nur interressiert ob es bei T-Mobile nen speziellen roaming tarif gibt oder so..."
"989453146","989432530","13350142","","","2008-11-04 15:13:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fdejako How do you tweet from the Taxi in Israel? Isn't iPhone Dataroaming horribly expensive? Any trick i don't know?"
"989451128","","","","","2008-11-04 15:12:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Do the World a favor and Vote!"
"988916574","988022676","16526325","","","2008-11-04 06:56:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@pleasantsw That just might have been an akamai host which Akamai took over from limelight or so and hasn't setup proper dns yet."
"987561996","987547814","16526325","","","2008-11-03 13:12:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@pleasantsw Thanks! i haven't received an email yet, but can see them in ADC on iTunes..."
"987554091","","","","","2008-11-03 13:04:48 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Answering myself. Login to dev site, then ADC on iTunes..."
"987546198","","","","","2008-11-03 12:57:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","As a WWDC 2008 participant (which get the videos free), how do you access the Videos without having to pay?"
"985178147","984255711","16526325","","","2008-11-01 13:55:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@pleasantsw Does it work with the old T-Mobile SIM incl. the Data Flatrate? I have an old one too."
"985177038","984124133","13350142","","","2008-11-01 13:54:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@fdejako Would modrewrite redirects not work?"
