"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"3057935331","3054703076","5717402","","","2009-07-31 20:47:10 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@furukama Also, Monocle, na ja, ich sag's mal so: ich hab mein Abo nicht verl?ngert."
"3057793846","2952708996","12948892","","","2009-07-31 20:38:25 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@es_de_we Na ja, NNW war ja urspr?nglich auch nicht kostenlos. Ich fand es immer sein Geld wert."
"2952339369","2949330013","12948892","","","2009-07-31 15:00:54 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@es_de_we Da kommt wieder ne Bezahlversion ohne Werbung."
"2947480592","","","","","2009-07-31 07:34:57 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Kriegt Ihr auch immer mal wieder nen Tweet Doppelt in Euren Clients?"
"2946564684","","","","","2009-07-31 06:06:55 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","RT @danielpunkass I respect @stevenf for taking a stand: http://bit.ly/MU1Ee. I'm pissed at the cow, too. But not prepared to take (cont?"
"2946564339","","","","","2009-07-31 06:06:53 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","?cont) the nipple out of my mouth."
"2946461090","2945564819","10711112","","","2009-07-31 05:58:17 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@Signal77 Wenn Dir Win Office gef?llt, wirste damit kein Problem haben. Ist eher besser als die Win Version."
"2935367563","2934248619","7907312","","","2009-07-30 18:43:22 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@uknaus Dachte die Beatles waren auf Dope."
"2931306510","2931210359","1502501","","","2009-07-30 14:56:14 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@adamengst OMGIWANTONENOW! ;-)"
"2931173767","","","","","2009-07-30 14:48:17 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","I heared, the Apple Tablett will have a non removable Battery and no FireWire!

#FakeAppleTabletRumors"
"2930446522","2930409816","7907312","","","2009-07-30 14:03:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@uknaus Eigenartige Kurve: http://bit.ly/5qmAy
 #12Uhr"
"2929924054","2929558170","8783762","","","2009-07-30 13:28:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@markus_siepmann http://szenesprachenwiki.de/definition/vollpfosten/"
"2929871549","2929324718","7907312","","","2009-07-30 13:24:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@uknaus Lob ? auch inhaltsloses ? ist doch sch?n. Ersetzt sozusagen die ?????"
"2929820774","2929324718","7907312","","","2009-07-30 13:20:52 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@uknaus Warum muss ein zustimmender unkonstruktiver Kommentar schlecht sein? Hilft doch mindestens dem Blogger Ego."
"2929307719","","","","","2009-07-30 12:40:49 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Office Tip Nr. 1: Druckjob immer im Drucker liegen lassen. Nach sp?t. 4 h kommt einer mit dem Papier in der Hand und fragt ob's deins ist."
"2928160051","","","","","2009-07-30 10:46:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Sommer ist total ?berbewertet und sooooo 2006."
"2928072555","","","","","2009-07-30 10:35:25 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","Ziehe den ""Sommer"" wieder zur?ck."
"2927924431","","2087371","","","2009-07-30 10:17:29 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@iA Danke Dir!"
"2927871060","","","","","2009-07-30 10:10:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","1 Mio online Umsatz pro Stunde bei Otto erscheint mit etwas viel. Was Denkt Ihr?"
"2927689532","2922418846","2087371","","","2009-07-30 09:49:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@iA Liegt dem verschickten Poster ne Rechnung bei? Frage, weil es beim Zoll liegt?"
"2925842316","","","","","2009-07-30 06:29:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Sommer!"
"2914684852","","","","","2009-07-29 18:54:05 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","So Apple's iDisk iPhone App has in-app preferences (which I prefer), but still, Apple encourages Devs to use Settings App. Wondering?!"
"2914630767","","","","","2009-07-29 18:50:50 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","PS: Das mit Phettberg ist eine echt tragische Geschichte. Aber er k?nnte Eure Timeline etwas erden, bei all den Nichtigkeiten auf Twitter."
"2914511753","","","","","2009-07-29 18:43:44 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@gissmog Aaaaaahhhhh! Endlich. Danke F?r den Tipp!"
"2914467580","2912776775","1160081","","","2009-07-29 18:41:02 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","@dentaku Vielleicht dachte er, das w?re ein Intershop?"
"2911351062","","","","","2009-07-29 15:37:05 +0000","<a href=""http://www.stone.com/Twittelator"" rel=""nofollow"">Twittelator</a>","Da der Lobo nun ja den Follower Mittwoch erfunden hat. Hier einer, der mal ne wirklich frische Fernsehsendung hatte: @Phettberg_McGoo #drama"
"2910493293","2910430531","9401452","","","2009-07-29 14:44:36 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@lgxxl Kein Wunder. Wenn wir deine Lampe brauchen, weil es dunkel ist, scheint bei denen ja auch noch die Sonne ;-)"
"2910355662","","","","","2009-07-29 14:35:54 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","http://bit.ly/105GIL"
"2910337392","","","","","2009-07-29 14:34:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Die einzig wahren und brauchbaren Top 10 sind die von Letterman. Alles andere ist armselig und anma?end."
"2910296540","2910218699","7907312","","","2009-07-29 14:32:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@uknaus 
#redhairedneoyuppiepunkvollpfostenwednesday"
