"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"174965670377832449","174959161044500481","15181260","","","2012-02-29 21:14:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@aleks_be hatte keine ;)"
"174947567921135616","","","","","2012-02-29 20:02:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Hey erste Welt! Speichert euch den ab, falls euch mal wieder nach Jammern zumute ist. 

Mein Mitleid ist euch gewiss."
"174935318124957697","","","","","2012-02-29 19:13:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","K?nnen wir gegen die Ehrensold Entscheidung irgendwo klagen?"
"174859941419548676","","","","","2012-02-29 14:13:53 +0000","<a href=""http://www.osfoora.com/mac"" rel=""nofollow"">Osfoora for Mac</a>","Die erste gute ?-Event Analyse: http://t.co/2Pa2QulH","http://www.cultofmac.com/149413/a-thoughtful-analysis-of-the-ipad-3-invitation-image/"
"174773855649398784","174772959716720640","928881","","","2012-02-29 08:31:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@baranek interessant (das mit Laurie wusste ich nicht). Siehste, sowas steht nie in der Gala."
"174581852403806208","174535758709927936","7907312","","","2012-02-28 19:48:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@uknaus das kommt bei mir ziemlich genau hin."
"174191450056167424","174182870003351552","8783762","","","2012-02-27 17:57:32 +0000","<a href=""http://www.osfoora.com/mac"" rel=""nofollow"">Osfoora for Mac</a>","@markus_siepmann Klasse! Den kannte ich noch gar nicht."
"174179597754175489","","","","","2012-02-27 17:10:26 +0000","<a href=""http://www.osfoora.com/mac"" rel=""nofollow"">Osfoora for Mac</a>","Verr?ckt. Taube ?rgert Katze: http://t.co/s79JM1ag
/ via @beep","http://www.youtube.com/watch?v=9trhKhl8_g4"
"174106083978256384","","76713761","","","2012-02-27 12:18:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@o2de Netz in 73033 ist wieder da."
"174103430154027008","174097909183291393","9401452","","","2012-02-27 12:07:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lgxxl habe keinen Sound ge?ndert. Der Wecker ist so seit Monaten eingerichtet und funktionierte immer."
"174102983070593024","","","","","2012-02-27 12:06:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Hmm. Kein Netz in 73033. @o2de ?
#o2fails http://t.co/Hq5EEWKL","http://twitpic.com/8pd0as"
"174093483802509312","","","","","2012-02-27 11:28:15 +0000","<a href=""http://www.osfoora.com/mac"" rel=""nofollow"">Osfoora for Mac</a>","Musste heute zwar nicht zwingend aufstehen, prangere aber trotzdem an, da? der verfi*kte iFon Wecker nicht geklingelt hat.
#rocketscience"
"173904735286468608","","","173777191522402305","203063180","2012-02-26 22:58:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @itscolossal: Tilt-Shift Carnaval in Rio de Janeiro. This is probably the best tilt shift video I've ever seen... so wonderful. http: ..."
"173887115195711489","","","","","2012-02-26 21:48:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Luther rockt."
"173886208135532544","173885363461431296","15003368","","","2012-02-26 21:44:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@saimalkan aber dann ist es ja eh bereits zu sp?t oder?"
"173885952115220482","173884669983592450","8783762","","","2012-02-26 21:43:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@markus_siepmann der Timeline Fr?hjahrsputz steht eh an."
"173770880638394369","173747729896439808","12948892","","","2012-02-26 14:06:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@web_martin morgen gerne."
"173573506515222528","173498370189561856","15753084","","","2012-02-26 01:02:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@cruiser607 ?h, endlich. Und alles dran. Gl?ckwunsch!"
"173461700425678848","173450702813790209","8783762","","","2012-02-25 17:37:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@markus_siepmann ja, bei seiner Frau."
"173443560308342785","","","","","2012-02-25 16:25:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Kam gerade noch rechtzeitig vom Markt zur?ck um zu beobachten, wie der PKW der Gemahlin beschossen wurde. http://t.co/0D0CnWQk","http://yfrog.us/mruzyz"
