"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"540552862","540262262","33423","","","2007-12-28 08:44:13 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@gruber it seems to me, this Fiszman is just another ament with multiple personalities -&gt; ""Introducing myself: NAME"" posts. Focus on  ..."
"539055052","539031822","784519","","","2007-12-27 21:08:55 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@KirinDave could you or someone else post the actual reply from the odlbee script so we can investigate w/o having to tweet this scumbag?"
"527493462","527417762","61133","","","2007-12-23 22:11:59 +0000","<a href=""http://pockettweets.com/"" rel=""nofollow"">PocketTweets</a>","@zeldman that's why she has to spend her life in stores."
"524551102","524450552","656933","","","2007-12-22 18:21:02 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@bynkii And the mob shouts ""Lynch him"". I say: don't feed the trolls. Punish them with ignorance. Pestirx."
"520843892","519304172","1502501","","","2007-12-21 11:39:33 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@adamengst Wonderful story ""Googlewhackblatt"". The cost of an iPhone as a cellphone can not be justified. But as 24/7 internet device it can"
"515427242","","","","","2007-12-19 20:10:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Starting to dig TextMate. So confusing and yet powerful. If only BBedit had snippets (autocomplete)."
"508608402","","","","","2007-12-17 19:59:26 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","the .mac status widget should be changed to display uptime, not downtime. Gee, why do i pay for this crap. I must be stupid."
"508385682","508324072","61133","","","2007-12-17 18:25:48 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zeldman yes, very Ominous. Entourage nearly killed me constantly asking for keychain access and passwords (all on 10.5 not inst. updates)."
"508271822","508168192","61133","","","2007-12-17 17:41:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zeldman same happened to me. Turned out, something changed the owner for my login keychain to root. Chowning that back to me fixed it."
"507903492","","","","","2007-12-17 15:41:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Serving the  Twitter Maintenance page done right: http://snipurl.com/1vetp"
"497936642","","","","","2007-12-13 18:21:47 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Having fun watching fake steve http://tinyurl.com/296mpp"
"483984692","483969512","61133","","","2007-12-09 17:06:19 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zeldman purpose is to keep you in shape due to a little sprint to the closing doors"
"483496142","483342632","2911221","","","2007-12-09 13:37:05 +0000","<a href=""http://pockettweets.com/"" rel=""nofollow"">PocketTweets</a>","@wilshipley or simply listen to Richard Galliano ""French Touch"" while having a caf? au lait and an egg, like I do :-) life can be so good..."
"483485442","483342632","2911221","","","2007-12-09 13:32:53 +0000","<a href=""http://pockettweets.com/"" rel=""nofollow"">PocketTweets</a>","@wilshipley go out, have a walk and look at the life around you. The little things like a bird bathing in a sunbeam."
"479514582","479502442","761759","","","2007-12-07 22:05:07 +0000","<a href=""http://pockettweets.com/"" rel=""nofollow"">PocketTweets</a>","@bbum oh, happy birthday then! La la laaa laaa la laaa..."
"479405982","479338382","2911221","","","2007-12-07 21:14:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@wilshipley Thanks! I wouldn't know your iChat handle, so yes, twitter it was."
"479062122","478718602","2911221","","","2007-12-07 18:39:43 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@wilshipley Who did your Twitter Avatar? That's great Artwork allthough it doesn't feature your exquisite taste in fine shirts."
